"file","estimate","estimate.lCI","estimate.uCI","estimate.con","estimate.con.lCI","estimate.con.uCI","heterogeneity","heterogeneity.lCI","heterogeneity.uCI","heterogeneity.con","heterogeneity.con.lCI","heterogeneity.con.uCI","estimate.BF","heterogeneity.BF","bias.BF","estimate.con.se"
"1",0.0835237357188773,0,0.199428831893394,0.0835237357188773,0,0.199428831893394,0.466287877132538,0.407562564335069,0.533294931930265,0.466287877132538,0.407562564335069,0.533294931930265,2.15702728426285,4.53438673153006e+139,0.470592146284492,0.0508756368653871
"10",0.354088446577698,0,0.652372763991433,0.354088446577698,0,0.652372763991433,0.244997917943283,0,0.706087118792478,0.244997917943283,0,0.706087118792478,7.33069866912908,3.50512933980511,0.980016047991489,0.16642468155978
"100",0.0337001754799097,-0.0130568496890613,0.18389495053416,0.0337001754799097,-0.0130568496890613,0.18389495053416,0.292621384688021,0.232606464746546,0.366699280308222,0.292621384688021,0.232606464746546,0.366699280308222,0.516823598543319,4.60649232464723e+189,3.80209710050531,0.0502437294197118
"101",-0.0332705172709308,-0.283877797026077,0.051626271496118,-0.0332705172709308,-0.283877797026077,0.051626271496118,0.448971611574435,0.300383545908711,0.671172647150516,0.448971611574435,0.300383545908711,0.671172647150516,0.390578707844441,3.14108132129233e+58,0.360379673557403,0.0855893453064976
"102",-0.315535840584604,-0.463982412227836,-0.166955468078464,-0.315535840584604,-0.463982412227836,-0.166955468078464,0.466633303896998,0.35369614359828,0.605997621315697,0.466633303896998,0.35369614359828,0.605997621315697,575.404518717502,1.69514746708338e+35,0.200496204775849,0.0757735719871086
"103",0.156931845184307,-0.0875595488488986,0.540387408829654,0.156931845184307,-0.0875595488488986,0.540387408829654,0.652713990176912,0.434924188460986,0.966340105423736,0.652713990176912,0.434924188460986,0.966340105423736,1.41000598022382,1.30531940505103e+21,0.930300023178153,0.160193494021247
"104",-0.0641251833499523,-0.248682708230917,0,-0.0641251833499523,-0.248682708230917,0,0.265515340509958,0.168328228113886,0.376561456631708,0.265515340509958,0.168328228113886,0.376561456631708,1.02250974247104,19576.4078065929,0.287296295149912,0.0634406321219406
"105",0.0100515161222623,0,0.0900583635941943,0.0100515161222623,0,0.0900583635941943,0.287992223031829,0.237920495725731,0.345759273699561,0.287992223031829,0.237920495725731,0.345759273699561,0.264101125675426,1.92147902180865e+41,0.550206602408156,0.0229744945071856
"106",-0.397084879620399,-0.501215233959699,-0.295958192724579,-0.397084879620399,-0.501215233959699,-0.295958192724579,0.674364841997011,0.597829314908221,0.761370540758563,0.674364841997011,0.597829314908221,0.761370540758563,35049513294.7887,Inf,0.156509809875433,0.0523624522833484
"107",-0.408612194457299,-0.627074395685001,-0.18548844624668,-0.408612194457299,-0.627074395685001,-0.18548844624668,1.16241455640624,1.01456283424102,1.3393211652693,1.16241455640624,1.01456283424102,1.3393211652693,178.214311290238,Inf,0.261141336944574,0.112651546896141
